sonda,resistente_exp,sensible_exp
224056_at,2.392829462,2.511643967
224057_s_at,8.18233803,8.335783033
224058_s_at,3.601599337,3.513072815
224059_s_at,5.26271499,5.315666945
224060_s_at,7.682903949,7.547444247
224061_at,3.561496333,3.616924492
224062_x_at,3.92093173,3.986441947
224063_at,2.439734478,2.413554142
224064_s_at,5.164148473,5.224764384
224065_at,5.394255214,5.492272381
224066_s_at,3.370540088,3.395478254
224067_at,2.797929936,2.83396438
224068_x_at,8.755211834,8.752133307
224069_x_at,4.969508602,5.023221844
224070_at,5.090740771,5.126259817
224071_at,3.142889889,3.186744463
224072_s_at,3.490290784,3.512033267
224073_at,3.044607428,3.107012859
224074_at,3.488492987,3.542692433
224075_s_at,2.856683001,2.968492292
224076_s_at,9.001774832,9.005022561
224077_at,2.496615509,2.54168606
224078_at,6.494310551,6.676552604
224079_at,5.942669145,6.047363282
224080_at,2.147269872,2.113952996
224081_at,2.171756669,2.225583755
224082_at,5.142386178,5.460088159
224083_s_at,2.041946733,2.052513142
224084_at,2.615516272,2.602238648
224085_at,3.551540574,3.586482675
224086_at,2.647190871,2.703068738
224087_at,4.710263305,4.669218807
224088_at,4.125178213,4.12100206
224089_at,2.576422077,2.716404779
224090_s_at,4.057467066,4.015231054
224091_at,3.880313078,3.900828887
224092_at,5.312464461,5.439970476
224093_at,2.274292018,2.24395937
224094_at,2.329509636,2.37344631
224095_at,2.41426863,2.401858462
224096_at,4.270762762,4.331118345
224097_s_at,6.396517407,6.431553114
224098_at,2.85453304,2.942368813
224099_at,2.899359835,2.939933464
224100_s_at,4.467180731,4.558968371
224101_x_at,2.095385998,2.141681471
224102_at,2.781391929,2.699682202
224103_at,2.784833323,2.761348457
224104_at,2.953355123,3.032635597
224105_x_at,5.86960837,5.893971701
224106_at,3.659156713,3.649681038
224107_at,2.450444969,2.523770062
224108_at,3.113589466,3.25047499
224109_at,2.456456772,2.460073926
224110_at,2.276770133,2.281810031
224111_x_at,6.29490021,6.422826907
224112_at,2.265587801,2.298822715
224113_at,4.467820034,4.520089584
224114_at,2.240069431,2.232692284
224115_at,2.671627437,2.688905878
224116_at,2.388486408,2.335561204
224117_at,4.026446718,4.123209345
224118_at,5.379752589,5.700688991
224119_at,4.136134778,4.051532768
224120_at,3.153731974,3.139266846
224121_x_at,4.357353146,4.389397262
224122_at,3.817825375,3.93466353
224123_at,3.042982383,3.045374027
224124_at,2.669414953,2.644981533
224125_at,6.264281312,6.332570356
224126_at,2.457724645,2.453450184
224127_at,2.41754732,2.47330778
224128_at,4.186795488,4.058741081
224129_s_at,9.045953723,9.047009636
224130_s_at,6.709649713,7.100921188
224131_at,2.685931994,2.71854125
224132_at,5.292946991,5.379455922
224133_at,4.484198878,4.548637305
224134_at,4.885771382,4.948022477
224135_at,3.795974024,3.810405398
224136_at,2.722626143,2.769604268
224137_at,3.103425785,3.138884163
224138_at,4.208893706,4.290156057
224139_at,4.012248183,4.049806473
224140_at,4.148158232,4.190447808
224141_at,4.638103063,4.677426292
224142_s_at,3.333768562,3.37912084
224143_at,3.693000435,3.741656838
224144_at,5.144798163,5.14344688
224145_s_at,5.791235597,5.911897385
224146_s_at,2.53803818,2.574868901
224147_at,3.768267399,3.822639337
224148_at,2.464339831,2.445148255
224149_x_at,4.750719961,4.688603349
224150_s_at,7.593820181,6.982143483
224151_s_at,7.196187956,7.054602589
224152_s_at,5.240857046,5.312901469
224153_s_at,2.775856074,2.74683348
224154_at,2.927287087,2.67084332
224156_x_at,4.603684586,4.304607154
224157_at,3.377263377,3.36003288
224158_s_at,2.861152653,2.695068693
224159_x_at,7.505305496,7.380133028
224160_s_at,7.141314942,7.277399708
224162_s_at,6.135088078,6.392068008
224163_s_at,7.379066162,7.448191219
224164_at,7.329635131,7.765651922
224165_s_at,2.51487181,2.612650185
224166_at,3.952264282,4.190636898
224167_at,2.413558883,2.37582488
224168_at,3.074543088,3.241309933
224169_at,3.074251334,3.083671446
224170_s_at,3.18991918,3.18007261
224171_at,3.963866944,4.046245276
224172_at,3.100218223,3.151248813
224173_s_at,3.803503226,3.78728307
224174_at,3.906618422,3.956099834
224175_s_at,4.10373788,3.940395288
224176_s_at,4.815604904,4.912371949
224177_s_at,5.887831933,5.881732301
224178_s_at,3.729144433,3.778074987
224179_s_at,4.054397781,4.105458302
224180_x_at,5.385685728,5.168998016
224181_at,2.845444253,2.919941743
224182_x_at,6.110037184,6.19102752
224183_at,2.55125459,2.606362726
224184_s_at,4.441664465,4.586601893
224185_at,8.684200712,8.712068851
224186_s_at,6.428493476,6.75797737
224187_x_at,12.24945352,12.11025331
224188_s_at,3.473547734,3.55957582
224189_x_at,2.47882122,2.554486239
224190_x_at,5.316829028,5.250383037
224191_x_at,3.11096654,3.067565592
224192_at,2.885703383,2.859057597
224193_s_at,4.097326363,4.100565175
224194_at,4.093927468,4.086058922
224195_at,2.824723414,2.857526237
224196_x_at,9.550928277,9.429438285
224197_s_at,4.508152695,4.559664439
224198_at,4.744990593,4.849470724
224199_at,2.202896302,2.306674733
224200_s_at,5.462170706,5.53632981
224201_s_at,3.358853344,3.380324776
224202_at,2.434993689,2.460180531
224203_at,4.605398917,4.580231271
224204_x_at,5.90146176,5.899299319
224206_x_at,7.284166912,7.217916479
224207_x_at,6.459620279,6.467373265
224208_at,2.558475081,2.673205541
224209_s_at,2.450049585,2.523231872
224210_s_at,3.447180204,3.499191036
224211_at,3.891964437,3.983034599
224212_s_at,2.993240898,2.957869524
224213_at,2.238684693,2.374277805
224214_at,2.563414895,2.6459306
224215_s_at,4.259230495,3.671018109
224216_at,2.88035198,2.758873585
224217_s_at,9.202903538,9.294182703
224218_s_at,4.026184995,3.703431764
224219_s_at,2.33533848,2.278484945
224220_x_at,4.917969706,4.930310814
224221_s_at,2.885324132,3.099772287
224223_s_at,3.295193241,3.235736308
224224_s_at,2.244180628,2.154283228
224225_s_at,2.393382572,2.413501608
224226_at,2.181302985,2.284944481
224227_s_at,4.44464286,4.722027979
224228_s_at,2.966747856,3.055869597
224229_s_at,3.201318575,3.205677046
224230_at,2.529078316,2.454292118
224231_at,2.35993947,2.495865296
224232_s_at,8.145398738,8.290738358
224233_s_at,5.556083557,5.729454732
224234_at,2.809126603,2.789612457
224235_at,3.376111827,3.39173915
224236_s_at,2.375116431,2.364871319
224237_at,2.113748516,2.194431216
224238_at,2.638972181,2.627470622
224239_at,4.019628817,4.088216454
224240_s_at,6.071672381,6.061739466
224241_s_at,3.228718426,3.254855722
224242_at,2.774954015,2.793082548
224243_at,5.891288009,5.956833437
224244_s_at,4.623211267,4.702683346
224245_at,3.204318408,3.296327187
224246_at,4.076852835,4.127876124
224247_s_at,6.243195283,6.36663878
224248_x_at,8.09692937,8.136611896
224249_at,2.725821044,2.785096779
224250_s_at,7.710642925,7.680912361
224251_at,2.99621796,3.001954499
224252_s_at,9.271924487,9.331056354
224253_at,2.237712703,2.222725535
224254_x_at,6.838753006,6.79505337
224256_at,3.169429698,3.209942797
224257_s_at,2.730782336,2.649800264
224258_at,3.756162496,3.834735532
224259_at,3.540930055,3.566833779
224260_at,4.856359603,4.963608535
224261_at,5.51675806,5.457851383
224262_at,4.124535927,4.204451791
224263_x_at,4.754075443,4.822481026
224264_x_at,5.11414618,5.148044134
224265_s_at,4.687791915,4.661804818
224267_x_at,4.761334473,4.830649064
224268_x_at,4.459923439,4.527592899
224269_at,2.555090937,2.674264307
224270_at,2.806597151,2.873352396
224271_x_at,5.71685753,5.764533541
224272_at,2.537214605,2.530212921
224273_at,4.631355036,4.742611555
224274_at,2.374213848,2.453751238
224275_at,2.116012907,2.15642355
224276_at,3.122911605,3.259400441
224277_at,2.743713993,2.598103541
224278_at,2.148947747,2.220359871
224279_s_at,4.370289913,4.370243442
224280_s_at,7.188039953,7.208689272
224281_s_at,5.415999814,5.516811638
224282_s_at,4.543649949,4.661077701
224283_x_at,4.520838614,4.496369914
224284_x_at,6.927486157,6.894348604
224285_at,3.174251654,3.092581523
224286_at,6.311388028,6.442271269
224287_at,3.948528877,4.021937843
224288_x_at,7.336027202,7.342650475
224289_s_at,2.398381179,2.463697374
224290_at,2.419901909,2.511533345
224291_at,4.011253264,4.154643117
224292_at,3.049057776,3.15819209
224293_at,3.070683654,3.144321958
224294_at,3.626139335,3.667612062
224295_at,2.630710717,2.785805417
224296_x_at,2.049812904,2.020440433
224297_s_at,5.59921028,5.606157909
224298_s_at,8.20143653,7.974841109
224299_x_at,4.879853888,4.980939049
224300_x_at,5.404328772,5.331516685
224301_x_at,9.159313757,9.281289873
224302_s_at,8.526830371,8.646769735
224303_x_at,5.926644683,5.957963698
224304_x_at,7.096828009,7.252888692
224305_s_at,3.71779926,3.757603096
224306_at,4.121150308,4.208112397
224307_x_at,3.165680607,3.164155435
224308_s_at,6.987567448,6.692893853
224309_s_at,10.30440277,10.29191893
224310_s_at,2.929102407,2.990879294
224311_s_at,4.478678401,4.409904218
224312_x_at,6.493747267,6.512861767
224313_at,2.547868813,2.455917626
224314_s_at,3.061953316,3.093421663
224315_at,7.634763879,7.713706055
224316_at,5.25832498,5.2451746
224318_s_at,9.749011578,9.82126003
224319_s_at,6.266015332,6.213842525
224320_s_at,7.301483229,7.219793853
224321_at,3.662338027,3.693573416
224322_at,2.722926898,2.713401843
224323_s_at,3.354689405,3.552068491
224324_at,3.255899703,3.364170165
224325_at,2.359561687,2.440463148
224326_s_at,7.586727805,7.535929906
224327_s_at,4.763618001,5.018529895
224328_s_at,4.00604021,4.137763873
224329_s_at,4.142667006,4.205593702
224330_s_at,8.814374492,8.934058251
224331_s_at,8.946478457,8.968005179
224332_s_at,7.598889141,7.665694976
224333_s_at,8.538372795,8.640994363
224334_s_at,6.420820929,6.513967105
224335_s_at,3.509159711,3.677051835
224336_s_at,3.381314818,3.407932121
224337_s_at,4.18470292,4.231642226
224338_s_at,5.082120172,5.178471515
224339_s_at,2.769710906,2.787980383
224340_at,2.796547489,2.877614763
224341_x_at,3.491373464,3.909759776
224342_x_at,3.998861005,4.172891719
224343_x_at,2.936645124,2.962419028
224344_at,3.123809449,3.201477446
224345_x_at,9.859903317,9.841454996
224346_at,5.264329082,5.493469136
224347_x_at,5.848333647,5.894451386
224348_s_at,3.382896559,3.477460534
224349_at,2.800837673,2.868023774
224350_at,2.85874654,2.915180369
224351_at,2.30908943,2.325873505
224352_s_at,7.296293286,7.307775617
224354_at,2.144285812,2.169327863
224355_s_at,4.764547241,4.896487646
224356_x_at,5.664486314,6.249459614
224357_s_at,5.317678987,5.280699834
224358_s_at,2.357424814,2.40052191
224359_s_at,4.52007385,4.738962891
224360_s_at,3.525613429,3.543663735
224361_s_at,4.167921237,4.012626526
224362_at,2.278203663,2.290416896
224363_at,2.417096349,2.445721066
224364_s_at,10.59729615,10.57154835
224365_s_at,5.585791481,4.875221743
224366_s_at,8.392258602,8.518777141
224367_at,9.342776398,9.08992079
224368_s_at,4.279355621,4.221175531
224369_s_at,7.871153653,7.80107035
224370_s_at,3.326060548,2.943349287
224371_at,3.733158226,3.86545889
224372_at,13.66811817,13.63529909
224373_s_at,13.30164651,13.26832222
224374_s_at,7.354826327,7.664216357
224375_at,7.054495904,7.133272802
224376_s_at,10.12838599,10.14390582
224377_s_at,8.572412996,8.460545285
224378_x_at,6.591721246,6.571603484
224379_at,2.514527275,2.564307601
224380_s_at,2.58714685,2.510346428
224383_at,2.390261183,2.44983227
224384_s_at,3.072932958,3.010524395
224385_s_at,3.129475885,3.204586701
224387_at,6.357634771,6.206731193
224388_s_at,3.170901164,3.270943646
224389_s_at,2.488250736,2.536846544
224390_s_at,3.904171749,3.877826973
224391_s_at,6.803032947,6.63215959
224392_s_at,6.662967915,6.337825707
224393_s_at,4.384455213,4.269575519
224394_at,3.643595085,3.606976575
224395_s_at,8.634732812,8.671616935
224396_s_at,2.460817431,2.484596898
224397_s_at,2.438640392,2.521751198
224398_at,3.172242275,3.259630715
224399_at,2.962970237,2.982444731
224400_s_at,2.189419946,2.237633387
224401_s_at,2.585774642,2.669847367
224402_s_at,2.357721808,2.368665418
224403_at,2.349048355,2.434550785
224404_s_at,3.217604938,3.081816016
224405_at,2.218533123,2.268131402
224406_s_at,4.870475002,4.922517119
224407_s_at,4.91833728,4.657525384
224408_at,4.660783762,4.672983605
224409_s_at,4.337438201,4.420549366
224410_s_at,5.662250146,5.774478907
224411_at,4.772158121,4.826718759
224412_s_at,2.516667665,2.527094103
224413_s_at,9.06803697,9.055301577
224414_s_at,6.595963553,6.267853325
224415_s_at,9.146672279,9.242434178
224416_s_at,7.499299117,7.23925684
224417_at,4.653315095,4.411574716
224418_x_at,3.311178762,3.330227547
224419_x_at,3.336516979,3.410915679
224421_x_at,2.450227972,2.506597717
224422_x_at,2.664943728,2.812027654
224423_x_at,2.26208205,2.320831735
224424_x_at,4.026116706,4.051160058
224425_x_at,3.755143195,3.768869227
224426_s_at,2.941189599,2.97730532
224427_s_at,3.892269439,4.077727152
224428_s_at,9.946494583,9.877606054
224429_x_at,6.828936484,6.890160839
224430_s_at,7.481002633,7.445536543
224431_s_at,6.430318259,6.594345273
224432_at,6.313865473,6.363058431
224433_s_at,5.516006824,5.436672088
224434_s_at,5.861484514,5.898810824
224435_at,7.367791241,7.217512393
224436_s_at,10.45618384,10.26949116
224437_s_at,8.748466874,8.691757508
224438_at,5.016593757,5.124687533
224439_x_at,9.511254149,9.547624981
224441_s_at,5.77294546,6.04452127
224442_at,3.72932195,3.671603578
224443_at,3.307215353,3.265793593
224444_s_at,4.889775286,4.928930415
224445_s_at,7.090155496,7.057603519
224446_at,8.458107213,8.598778229
224447_s_at,8.903095055,9.037773159
224448_s_at,8.963896476,9.141519758
224449_at,3.771160483,3.7761505
224450_s_at,8.878708759,8.74608719
224451_x_at,8.83911672,8.741703936
224452_s_at,7.22666194,6.747774204
224453_s_at,6.382257196,6.548687874
224454_at,7.868871612,7.963798818
224455_s_at,5.586904502,5.735741224
224456_s_at,2.822066061,2.851642889
224457_at,4.866954483,4.876387863
224458_at,5.938064727,5.764108414
224459_at,2.689833918,2.746014105
224460_s_at,4.086325936,4.283036642
224461_s_at,4.484116424,4.630150748
224462_s_at,6.846536542,6.943382706
224463_s_at,2.658785401,2.650753841
224464_s_at,7.143642172,7.262687296
224465_s_at,6.506254335,6.456586695
224466_s_at,5.764613838,5.975880052
224467_s_at,6.643584101,6.713371142
224468_s_at,7.270743163,7.541566045
224469_s_at,6.653699401,6.854181779
224470_at,6.473668838,6.839128501
224471_s_at,5.453200414,4.9222423
224472_x_at,6.876715495,7.001085131
224473_x_at,6.598495422,6.722717172
224474_x_at,6.542723601,6.480669327
224475_at,4.88624267,4.910760026
224476_s_at,5.585697225,5.588252843
224477_s_at,7.097868829,7.123245227
224478_s_at,5.937239348,6.100862382
224479_s_at,8.137236105,8.067605872
224480_s_at,6.774155841,6.172639962
224481_s_at,10.26284028,10.26877079
224482_s_at,3.625347311,3.611723027
224483_s_at,3.217535082,3.385019466
224484_s_at,3.554654882,3.194338251
224485_s_at,4.801123257,4.846558423
224486_s_at,6.775197938,6.507211979
224487_at,2.822792417,2.957552586
224488_s_at,3.464247354,3.590307971
224489_at,5.041589521,4.381876959
224490_s_at,3.947859578,3.486611453
224491_at,4.744399488,4.857439351
224492_s_at,8.088612962,8.411825134
224493_x_at,6.480165731,6.509558485
224494_x_at,4.869374917,4.894372912
224495_at,3.560958765,3.881463617
224496_s_at,5.748061341,5.725091311
224497_x_at,4.616756684,4.641903968
224498_x_at,4.585607887,4.624062493
224499_s_at,2.90373163,2.874185772
224500_s_at,6.12303281,6.321369986
224501_at,5.275057704,5.432350019
224502_s_at,8.446745858,8.393295329
224503_s_at,5.029580974,4.961017219
224504_s_at,6.936381224,6.971254256
224505_s_at,3.079942651,3.134121652
224506_s_at,4.927963995,4.637900631
224507_s_at,4.341415219,4.298815752
224508_at,3.56676638,3.635639323
224509_s_at,6.878026825,6.746252477
224510_s_at,4.732156994,4.86931125
224511_s_at,8.381952844,8.421773853
224512_s_at,9.801611038,9.976993115
224513_s_at,7.263656192,7.406518306
224514_x_at,4.977831624,5.084846297
224515_at,3.654416184,3.515024457
224516_s_at,10.12824777,10.21628862
224517_at,6.466352325,6.534899611
224518_s_at,7.584796274,7.162037726
224519_at,5.251542782,5.291216052
224520_s_at,2.569857001,2.582705967
224521_s_at,6.173623626,5.818098682
224522_s_at,5.727366389,5.783057734
224523_s_at,8.975709329,8.944805912
224524_s_at,7.548700082,7.296525279
224525_s_at,5.912761874,5.68265756
224526_at,3.327980121,3.324274561
224527_at,3.322239636,3.449137847
224528_s_at,2.611059999,2.641416031
224529_s_at,4.712747361,4.762350863
224530_s_at,3.660955999,3.790394926
224531_at,2.98954353,2.927686654
224532_at,2.814625352,2.889705359
224533_s_at,2.350175024,2.408090239
224534_at,3.146020188,3.080312493
224535_s_at,5.896776877,6.015167949
224536_s_at,3.261633515,3.372220674
224537_at,2.458799013,2.436544108
224538_s_at,4.216078015,4.288252777
224539_s_at,3.549404714,3.482453688
224540_at,3.801528538,3.885329275
224542_s_at,3.380648514,3.400000477
224543_at,4.237997899,4.248479551
224545_at,2.697357114,2.745591769
